ST1 to PS1,ST1 to PS2,ST1 to PS3,ST1 to PS4,ST1 to PS6,ST1 to PS9,ST1 to PS12,ST1 to PS16,ST1 to PS20,ST1 to PS24
0.25481488,-1.173633882,-0.459050472,0.262230211,0.34940041,-0.893247625,0.037173106,-0.184636708,0.000378927,-0.647648578
-0.649506201,0.639467057,0.65799186,1.34910989,1.640035504,-0.036670286,0.83413647,0.886731721,0.694827169,1.230029228
-0.296486923,1.057848054,0.832594398,0.912824098,1.023651973,0.289356981,1.044153262,1.05531539,1.080681807,0.478221203
0.091350997,-0.18796403,-0.664482907,-0.893691069,-0.79878037,0.138679233,-0.024022668,-0.162330179,-0.639093152,-1.048685401
-0.001363848,0.847414948,0.816970129,0.856802064,0.845269983,0.078248212,0.49294304,1.046835464,0.840292449,0.745178706
0.163226814,0.069820655,-0.601819425,-0.637585425,-1.016085128,-0.128698856,-0.103339358,-0.272092526,-0.588385725,-1.12042504
-0.060889008,0.249781514,0.448616993,0.688468321,1.049849201,-0.158052375,-0.039930475,-0.317916751,0.125711741,1.027351974
-1.960450905,1.93411806,0.627972561,1.984229034,2.438367665,1.043893198,1.849431778,1.577009008,2.145764594,2.389887796
0.26819045,-0.657779423,-1.529866293,-1.180407531,-0.947470547,-0.274046725,-0.270887983,-0.766066355,-1.218825617,-1.211468289
-0.068708545,0.2523566,0.635105233,1.048369485,1.115316641,0.110650877,-0.039556236,0.147687038,0.755215942,0.903632658
-0.169386431,-0.062042754,-1.069534615,-0.68876752,-0.74512774,-0.25739242,-0.001760709,-0.472427835,-0.927111567,-0.783193254
0.015662294,0.631673995,0.756822777,0.658081414,0.331403379,-0.029140097,0.099183909,1.044747213,1.116103609,0.787351188
0.196292515,-0.214340221,-0.635786637,-1.078445888,-0.903937068,-0.142475219,0.006023952,-0.109219471,-0.514958962,-0.739823237
-0.291328684,0.464006828,0.162198941,0.746226053,1.06926033,0.07196257,0.191064687,0.520962681,0.613111922,1.002326826
-0.102538471,0.290850963,0.27870513,0.86686709,1.052756489,0.119570447,0.01289251,0.214756271,0.819408516,0.778624182
-0.19794574,-0.038913199,-1.017151995,-0.891958389,-0.972531201,0.097752251,-0.169521247,-0.640062508,-0.748630184,-0.823829097
-0.052937352,-0.413449573,-1.322962712,-0.784680475,-0.788385947,0.009617244,-0.143673611,-0.823227617,-0.936612959,-0.633144465
-0.863742457,0.687692307,0.212708917,0.153260554,0.446706728,-0.058114785,1.022024319,0.361856603,0.553161101,0.247221483
0.478588044,-0.98407994,-1.423703827,-1.325972523,-0.852922259,-0.263618467,-0.833484258,-1.203885345,-1.376056727,-0.807350964
-0.624209434,2.098470407,0.679801117,0.267190798,0.198077973,1.102190835,2.351942391,1.604440846,0.187143353,0.381451256
-1.858897962,2.144627374,1.292261435,1.55197491,2.154180095,1.530119962,2.092660611,2.381229546,1.602217894,1.937724903
0.733825006,-1.343526764,-1.20509693,-1.695668671,-1.062349581,-0.82132487,-0.661353814,-1.334488331,-1.025862994,-1.874797278
-0.730477038,0.966150155,0.422759467,0.678419771,0.635389759,0.209950921,1.149225293,1.00913513,0.732488824,0.7247044
-0.388655392,-0.023512137,0.095009665,-1.051336657,-1.241373997,0.003387885,-0.230690978,0.113467272,-0.566388589,-1.327053329
-2.23183837,2.520094449,2.208730315,2.650535387,2.957864541,1.603138701,2.49160409,2.828590992,2.553301686,2.450609559
-0.462933406,0.491943317,0.146928461,0.73123456,1.311100731,0.071225776,0.457316065,0.508382728,0.634368179,0.905879533
-0.409099696,0.1293473,-0.23351232,-0.312684174,-0.689939881,0.057512695,0.524043764,-0.052768749,-0.440361767,-1.832141785
0.740574698,-1.656941051,-2.250631358,-2.008806516,-1.728330547,-0.844619863,-0.900426681,-2.277388804,-2.283288068,-1.902408198
-0.326071796,0.705109548,1.086043087,1.087123777,1.208255342,-0.046798177,0.889065436,1.170847927,0.912310058,0.982853778
0.373965452,-0.655030176,-0.969024357,-0.910179204,-0.674764459,-0.292377595,-0.359278551,-1.17483992,-1.026374523,-0.574748657
0.136877422,-0.579762744,-0.801847668,-0.621477322,-0.559693338,-0.07384026,-0.579129555,-1.026913486,-0.902915497,-0.942394993
-0.584183921,0.596609388,0.027383504,0.723411726,1.284981603,-0.033846989,0.746331893,0.335243117,0.499148361,1.099927429
0.010458588,-0.544727644,-1.009657142,-0.803782388,-0.487713928,-0.267506467,-0.323313097,-0.645526054,-0.807615239,-0.592190704
0.500899281,-1.287744703,-0.520779476,0.202969021,0.156232287,-0.092184512,-1.064548686,-1.252719569,-0.178329274,0.200628761
0.107323914,0.657563443,0.835434606,1.043040187,1.117047271,0.56703525,0.475769928,1.456885683,1.226710839,0.846562541
-0.046769779,0.954032565,0.849750891,0.805151164,0.846798495,0.128358978,1.234344027,1.131060242,0.858332732,0.830197626
0.215519144,-0.388665394,-0.0689534,-1.450734946,-1.12582657,-0.460958105,-0.71058288,-0.383523168,-1.176016033,-1.507310642
-1.03845758,0.891748513,1.225343043,1.585699307,1.483803851,0.33105805,0.950020131,1.204819596,1.645830952,1.318395395
0.009072188,-0.000331922,-0.11404627,-0.789347028,-1.071609659,0.01577372,-0.107290775,-0.177035436,-0.511033346,-0.760958872
-0.048925913,0.964481406,1.640576189,0.972741992,1.215278614,0.430793009,1.057891904,1.294111793,1.606666541,1.097182445
-0.086364368,0.685260685,0.18574078,-0.273119569,-0.324832239,0.101279034,1.001192696,0.134721005,0.11383359,-0.539031382
0.052909364,0.43449459,0.590562536,1.020093484,1.000818714,0.264077468,0.187933849,0.71605357,1.160233116,1.140521461
0.893989911,-1.322772407,-0.765843863,-0.634881823,-0.790650639,-0.840782275,-1.550370545,-0.456408065,-0.635920182,-0.342915878
-1.442104073,1.710797952,0.610393895,1.129979897,0.591648724,0.084280452,1.81570923,2.042951742,0.805316765,0.57139565
-0.326665938,0.351715287,0.821767944,0.794370315,1.177876017,0.128446616,0.579259687,-0.09202768,1.044531401,1.306585975
0.234543298,-0.6307004,-0.563833721,-0.564815334,-0.502756514,-0.158707717,-0.480419616,-1.003923276,-0.6205857,-0.508543402
-2.027685101,1.255591705,0.499322303,0.709912862,0.563279698,1.274421979,1.477839759,1.251473273,0.362757762,1.052881221
0.018747567,-0.471412447,-1.270608799,-0.783315237,-0.547722845,-0.12158709,-0.280495694,-0.577099533,-1.021309285,-0.628371454
-0.516572644,0.065474007,-1.13490139,-0.87808556,-0.528244582,0.274878133,0.5064183,0.026548732,-1.054493715,-0.825726341
0.031434918,-1.392471751,-0.854902149,-0.645373152,-0.240252997,-0.507204893,-0.834281486,-0.979922328,-0.795008861,-0.662561303
-0.782367383,0.748184942,0.894357731,0.806355515,0.811882974,0.306972178,0.688755819,1.008003755,0.582299283,0.607680265
-0.717823859,1.292523307,1.235390681,1.444282814,1.680123618,0.713567971,0.924106598,1.375571642,1.428498149,1.46836118
-0.285415012,-0.665749481,-0.860267719,-0.415717109,-0.318400451,0.099236399,-0.858980834,-1.039084919,-0.566535956,-0.010228048
-3.427334078,2.129763141,0.504174388,1.725697016,2.749419844,1.906733098,3.078432677,1.772721296,1.507432991,1.987014154
-1.276575319,1.778068921,1.338558025,2.253669388,2.003197471,1.149862433,1.570402192,1.210927304,1.651634039,1.993540677
-1.484121387,1.399966055,1.268212895,1.909904457,2.16191951,0.510674738,0.914657781,1.004748359,1.732066258,1.925859201
0.84821082,-0.872777508,-0.926360839,-1.118314974,-1.259597145,-0.614481248,-0.311101626,-0.739696271,-0.782693591,-0.619562722
-1.937627167,3.49496659,2.227492417,2.427155635,2.713688109,1.61424627,3.447500567,3.906275372,2.115397772,2.289574443
0.243298339,-0.649024761,-1.133263877,-0.184275557,-0.027784766,0.131281947,-0.367242299,-1.057578091,-0.433915665,-0.006187562
0.085882185,-0.055711276,0.162547217,0.871296412,1.546489315,-0.139884701,-0.029758981,-0.135290543,0.553590333,1.349782519
0.356152656,-0.883081596,-0.776518827,-0.699594851,-1.170212453,-0.094636473,-0.575572225,-0.899208739,-0.606526388,-1.08900583
0.07597206,-0.57632223,-2.373124634,-1.623965504,-1.309862871,-0.028228589,-0.331810252,-0.88453009,-1.537769941,-1.251391128
0.018195814,0.354469372,2.287417512,1.391329451,1.231261639,-0.6838525,0.596536647,1.456080869,1.125380496,1.119708461
-1.100673414,1.041484997,0.59874718,0.651960289,0.683668493,0.129381354,1.005159182,0.997191412,0.560413491,0.485969554
-0.325862694,0.960203677,1.064314608,1.049182312,0.839228304,0.392016001,0.737588811,1.235447084,1.053205696,0.908568984
0.002094924,-0.084494767,0.248136423,0.45400566,1.049136427,-0.101931982,-0.119368486,-0.133417506,0.132137907,0.604291228
0.202207687,-0.930797423,-0.894856865,-0.189051917,0.17858219,-0.1626735,-0.339769207,-1.419053183,-0.604235287,-0.373530459
0.043585537,-0.381074457,-1.253457929,-0.852127236,-0.690749582,-0.526041568,0.081502003,-0.693321039,-1.000983972,-0.764073925
-0.393318621,-0.593398536,-0.646466164,-0.762901516,-0.64331176,-0.572119589,0.291982124,-0.541470025,-1.030211342,-1.020034873
-0.622202021,1.04683108,0.78906743,1.283327991,1.633221086,0.136505699,0.907571479,1.184686782,1.160891845,1.261134874
-0.66247605,0.807508783,1.102901143,0.876835406,1.453867241,0.251786863,0.64561739,0.111690636,1.208343731,1.830175704
-0.304657406,0.910772177,0.755906546,1.030986089,0.797296433,0.129260481,0.677041757,0.996200157,1.089440776,0.644035557
-0.655594063,0.365131535,0.941232851,1.013315016,1.352941408,0.025381589,0.984622448,0.566016189,1.038481785,1.214152014
0.331621199,-0.39585892,-0.83245857,-1.255237441,-1.58473338,-0.455098291,-0.259723656,-0.393212634,-0.885182547,-1.280481552
-0.007330481,0.712412566,0.081953217,-0.528884326,-1.605084913,-0.208023669,0.293665538,0.692607405,0.148915447,-0.855508557
0.317386752,-0.909089444,-1.287347262,-1.165010109,-1.254447393,0.500003193,-1.539256253,-0.907089247,-1.090497892,-1.496951108
0.709583064,-1.014576503,-1.26542643,-0.550937168,-0.66742828,-0.242944611,-1.215199293,-0.791186383,-0.718061476,-0.482167462
-0.776408506,0.694127234,0.502378507,1.48957036,2.276042611,-0.140659688,1.110214591,0.903731786,1.09578104,1.279260185
0.961663538,-1.495699004,-0.521583728,-0.686666456,-0.245917662,-0.307188613,-0.942450397,-0.976140363,-0.069314987,-0.405870929
-0.723938714,-1.281429985,-0.285695938,-0.558480545,-0.197575993,0.019812397,-0.40118066,-1.011552293,-0.103117547,-0.315671782
-0.536401966,0.142344861,0.251464191,-5.206634321,0.327668302,-0.620202911,0.552457856,0.689044783,-1.311442996,-0.642886872
-0.098269959,0.664607401,0.779115723,0.835460921,1.094862404,0.26009109,0.59024259,0.899036168,0.889916612,0.921759164
-2.487176069,2.178503394,1.605586497,1.097468541,1.786003373,1.52587129,2.48622086,2.286177591,1.37299076,1.566937438
-0.441490737,0.756219348,0.185163353,1.084414392,1.652385257,0.464566795,0.483292191,0.379997315,1.041665584,1.38038752
-1.863570414,1.909149919,1.803508535,2.536508085,3.20776546,0.942095906,2.00381145,2.413300659,2.39749576,2.717267086
0.654579801,-1.050993766,-0.675900853,-0.543914362,-0.50826374,0.162098294,-1.263230533,-0.876518655,-0.6358457,-0.624728731
-0.563206715,0.642546571,0.361907385,1.287154695,1.882388273,0.475288472,0.037526076,0.587070762,0.611121842,1.503175253
-0.448085934,0.275003347,-1.027936716,-0.705823425,-0.597276265,0.206854701,0.784988797,0.782649751,0.321095108,-0.46709972
0.212274369,-0.498725963,-1.262682835,-0.522273192,-0.306974836,0.085178037,-0.477408439,-1.440308202,-0.634701096,-0.317341473
-0.046919653,-0.438955298,-0.428066094,-1.030618377,-0.973185228,0.217727426,-0.390583245,-0.01513842,-0.832955981,-0.54625808
0.532945279,-1.201339305,-1.046600243,-1.041856194,-0.858398945,-0.309804974,-1.049524523,-1.471354971,-0.825876212,-0.810416188
0.204259433,-0.505405019,-0.808712228,-0.793801862,-0.843387434,-0.221836778,-0.321943583,-1.196967812,-0.991278731,-1.192602106
-1.015453857,0.351453746,0.327212199,0.421944346,0.370159926,0.391724542,0.723773763,0.569119837,0.384251374,0.282694655
-0.769830331,1.037112848,1.060410712,2.03537582,1.627008869,0.176984039,0.95508587,0.978740051,1.371611463,1.913299614
-0.67099351,1.36663146,1.659533227,1.77631025,1.697335446,-0.128103931,1.374941504,2.419213061,1.849388343,1.514751209
0.891430367,-0.307868359,-0.932592869,-1.104198462,-1.374337481,-0.376464315,-0.324388907,-0.29559279,-0.842914245,-1.116805603
-0.273892543,0.285391284,0.348526849,1.237832167,1.901676296,-0.348350057,0.419316646,0.216132496,0.986037533,1.605914066
-1.349233677,-0.071299074,-0.1250727,0.061533334,0.081572483,1.061359613,0.789010663,-0.155856812,-0.01362905,-0.018054805
-0.123748741,0.422738204,1.055753436,0.11612027,0.289408596,-0.503498541,0.320508371,0.585762223,0.19656926,-0.400845519
-0.126304786,0.201883745,0.360187955,0.523456694,1.391027081,0.364949443,-0.057136991,-0.222823863,0.485228659,1.036690237
-0.227022403,1.784208131,2.32460065,4.410613807,5.237650638,0.695086926,0.904919246,2.935881015,4.014101543,4.68784381
0.055889788,-0.445526774,-0.716232356,-0.62506421,-1.284489064,-0.179679009,-0.23333469,-0.414335104,-1.06650612,-0.753575827
-0.467317526,0.658832834,0.311121477,1.363255053,1.425221329,0.807997496,1.147437136,1.631557385,0.67389044,1.336257761
0.207967537,-1.039591923,-0.664821022,-0.90578596,-1.338297234,-0.168084114,-0.528570819,-0.624508735,-0.759752689,-1.088910926
1.21154167,-0.511771155,-1.749053757,-1.295759418,-1.372130396,-1.006170058,-0.879905224,-1.158727423,-1.382136868,-1.296210317
-0.10213856,-0.093000046,-1.583432172,-1.51915711,-1.788329496,-0.007586407,0.067598064,0.109592845,-1.074536925,-2.137227745
1.054515356,-0.225316681,-0.012425511,-0.234776155,-0.14761022,0.357033432,-0.255857832,0.33227775,-0.247278645,-0.384318425
0.740742367,-1.645389747,-1.482380052,-1.59985376,-1.499823539,-0.938333927,-1.164124082,-1.530292731,-1.648199007,-1.606679657
0.8648834,-0.087859094,-0.760374731,-0.747792482,-0.776080223,-0.28795603,-0.111202599,-0.681282728,-1.147740272,-1.024326473
0.514403077,-1.235807808,-1.997542121,-0.525094274,-0.33407631,-0.738920441,-1.036377069,-1.238103273,-0.798209382,-0.51445141
-0.149552178,-0.458650175,-0.167567517,0.113656522,-0.178356682,0.226271132,-0.329483168,-1.452627594,-0.13716997,-0.023211715
0.587413135,-0.617143406,-0.431331037,-0.025268584,0.060538128,-0.394567796,-1.427104559,-0.713371471,-0.13761758,-0.110660414
-0.243870694,0.490448733,0.527216869,0.64369435,1.362761428,0.095418049,0.630409511,0.520525208,0.930438938,1.227103152
0.006507992,-0.529093485,-1.167223561,-0.467838438,-0.757528895,0.202815675,-0.27918356,-0.791120474,-0.381889455,-0.599907733
0.520271491,-0.546918183,-1.330532268,-0.521362142,-0.343001636,-0.236018991,-0.470678154,-0.777869238,-0.757082396,-0.246352738
-0.134791407,0.814869083,0.856013671,0.874687748,0.770141641,-0.0414682,0.666954532,1.29278406,1.012386728,0.479797226
-0.940056042,1.32760645,-0.341081986,0.130897435,0.00350247,0.572306232,1.276132541,1.018944066,0.311967724,-0.685259997
0.621340848,-0.908983259,-1.476294129,-0.61674722,-0.736392273,-0.411464632,-1.163606177,-1.036626423,-0.853274259,-0.828440568
-0.058569363,0.294245659,-1.354570898,-0.478309252,-0.031498576,0.310674321,8.88E-05,-0.284013119,-0.241707354,-0.490865964
1.046190469,-0.077035457,-0.585145701,-0.309328168,-0.571090403,-0.346495822,-0.424094093,0.15241979,0.007460763,-0.209147308
0.198626309,-0.886934807,-1.267940302,-1.572906318,-2.769608342,-0.521726723,-0.511862399,-0.319262064,-2.149075556,-2.407581077
0.13960767,1.144703935,1.102245131,0.732885183,0.62590102,0.289988389,0.34636644,1.13003984,0.803528198,0.740808573
-0.97419616,0.966233711,1.021720348,1.224947096,1.597125221,0.156144166,0.764695148,1.147985473,1.217225889,1.255517838
-0.194174151,-0.29458342,-0.893096307,-1.032471925,-1.252428278,-0.053420255,-0.15185188,-0.855962246,-1.144290138,-0.859818618
-0.126163527,0.406113522,0.913725975,0.438827616,0.187989175,0.297613843,0.240958057,0.780719742,1.091480978,0.04037819
-0.051624172,0.680516576,-0.441864592,-1.104236634,-0.74587562,0.041378225,0.579734492,0.618188833,-0.934332035,-0.575786665
-0.500996555,-0.179339624,-1.22838966,-0.983447449,-0.66269363,-0.025737268,0.226539713,-0.60099114,-1.072665239,-1.390283367
0.27081264,-0.329695135,-0.2562441,-0.290650307,-0.66196752,-0.016258274,-0.688576099,-1.059462062,-0.707691664,-0.787437971
0.643862407,-1.272497197,-1.625843591,-1.600072288,-0.671597779,-1.144499607,-1.822001647,-1.927358148,-0.803761989,-0.661056727
-1.042511754,-0.062871824,-0.590646762,-0.63555099,-0.166575312,0.281310982,0.620464394,0.262805405,-0.681327062,-0.403222496
0.254709734,-1.092541392,-1.031059353,-0.491682882,-0.312584077,-0.392838595,-0.795729569,-1.486685805,-0.463563851,-0.567316432
0.048355016,-0.270227131,-0.977389503,-0.491008024,-0.497700671,-0.176483225,-0.374843232,-1.069238846,-1.120944799,-0.385947752
-0.123205302,-0.111329302,-0.671433944,-0.969873574,-1.113874787,-0.043209921,-0.03690197,-0.67779452,-0.830921233,-1.010385832
0.498679407,-0.999764473,-0.984791128,-0.455558018,-0.525061989,-0.128109359,-0.831394384,-1.505328172,-0.571906335,-0.418049245
-0.722312491,0.284893077,0.910565779,1.490175337,1.759649129,0.609972194,0.220869427,0.920959584,1.133166428,1.392566361
2.465972746,-1.905885606,-2.515626813,-2.125844178,-2.033387921,-1.717321305,-2.036393588,-2.675861015,-2.022050272,-2.261546597
0.140821593,0.29799204,0.902557637,1.035718895,0.824733256,0.515896593,0.323741055,0.689270693,1.098651234,0.700667232
-0.659681947,1.141190657,1.240220805,2.138043262,2.57043436,-0.005924634,0.839318714,1.332997355,1.930784171,2.27386729
-1.189242601,1.058615306,-0.352975626,0.454947072,0.242620608,-0.16186639,1.017386576,0.70295033,0.602852632,0.518301635
0.667117198,-0.856719278,-1.262584733,-1.404188656,-0.757847279,-0.080735988,-0.938576061,-1.249321358,-1.222275733,-0.89937346
0.186053646,-0.6698242,-1.272223941,-0.551190582,-0.539966742,-0.220788421,-0.431509987,-0.93467597,-0.731149007,-0.357281497
0.074747961,0.067564547,0.161772816,1.055043093,1.715255296,0.053598811,-0.040117019,0.337821269,0.924126338,1.386225094
-0.259012162,0.464417177,0.544589175,1.089109612,1.431065902,-0.011799672,0.293474868,0.571991045,0.94138002,1.230585925
0.189810367,-0.461437076,-0.687251878,-0.960871139,-1.038980112,-0.225556617,-0.436915312,-1.028618499,-1.217266909,-0.933218613
-0.235569126,-0.081245686,-0.132175423,-0.246599571,-0.542340615,0.273353096,0.073772249,0.160679662,0.207255181,-1.060161423
-0.889064336,0.971977944,0.453350943,0.951690689,1.335916512,0.149107304,0.918638902,1.052053213,0.752023978,1.047700009
-0.37315482,0.694614804,0.663951526,0.411856026,0.186813549,0.525554484,0.802856167,1.166499686,0.607360863,0.208785729
0.17214471,-0.564155729,-1.190219446,-0.842096683,-0.642292412,-0.21142501,-0.546040239,-0.720908172,-0.803763344,-0.741419216
0.539763337,-0.886342838,-1.400308084,-0.720135438,-0.600863533,-0.379925143,-0.397288456,-0.859073797,-0.64585786,-0.349805417
0.173069323,-0.219478697,-1.149037462,-0.981727134,-0.754550513,-0.162890166,-0.145448183,-0.356194327,-0.869334692,-0.831473986
-0.302879497,0.167298435,-0.514512459,-0.657761684,-0.674201811,0.13288488,0.329547932,0.037324794,-0.395330071,-1.148398916
-0.056970775,-0.471985435,-0.895834776,-0.537475227,-1.070526348,-0.130483696,-0.464898679,-0.885994543,-0.333569633,-0.658094242
0.333824652,0.00169859,-1.774867979,-1.186641969,-1.276153254,-0.16912635,-0.465910906,-0.589884773,-1.241390504,-1.131456096
-0.195034789,-0.471130344,-0.495865462,-1.072136692,-1.404436099,0.158841095,-0.201329922,-0.179394936,-0.623036932,-0.682733604
-0.268529999,0.308933949,0.915136699,1.041586634,0.692100226,-0.17134204,0.237580308,0.341846867,1.317293325,0.741128243
-0.318850906,0.486337974,0.261431958,0.550274343,0.892615985,0.009459675,0.255707827,0.40971002,0.4636217,1.003845705
-0.097548234,-0.049510849,-1.111394093,-0.79713402,-0.857114227,0.2957009,0.058529628,-0.071294949,-0.569164063,-0.831511789
-0.310374722,0.605944965,0.825812144,0.886703592,1.054379438,0.542291549,0.649736504,0.894949323,0.886786957,0.964340488
0.372807039,0.360865799,0.776845155,0.64795443,1.220247913,0.272465819,0.263786615,1.206565643,0.935143399,1.064993371
-0.020562468,-0.985875315,-1.301601043,-0.771525158,0.180086191,-0.529956368,-0.823644871,-1.946426885,-0.855805208,-0.70548856
0.681960269,-0.772755249,-1.592227907,-1.293091879,-0.974556724,-0.414474625,-0.469146762,-0.455563321,-1.399933338,-1.840890111
0.425703024,-0.924859644,-0.888337004,-0.647097256,0.209245291,-0.73786947,-0.126737415,-1.089598568,-0.624502704,-0.153242735
-0.066438217,0.420098711,0.486395933,0.655978745,1.007463437,-0.115525585,0.334993186,0.459733496,0.695906865,0.584552691
-0.45246183,1.239729488,0.998365231,0.334232382,0.28045589,0.412380494,0.826341158,0.939243644,0.664614238,0.301856505
1.322815113,-1.762140135,-1.558479744,-1.598570011,-1.550909028,-1.227774499,-1.892097863,-2.075337353,-1.812717873,-1.166838998
-0.001383789,0.870785197,1.04348296,0.671168016,0.862608416,-0.099137173,0.584082759,0.752779841,0.806801904,1.004990664
0.143439082,-0.447796439,-0.219092031,-0.533537398,-1.004640496,0.152795783,0.028464478,-0.867899509,-0.470655288,0.183989148
0.235086691,-0.50140753,-1.09379111,-0.684430768,-0.556568071,-0.313675095,-0.389499614,-0.403456198,-0.78092936,-0.624064133
-0.053016956,1.874097044,2.514807908,3.627923395,4.177033945,0.779371647,0.838472333,2.914831667,3.459939604,3.982642102
0.35484618,-1.261891504,0.084183605,-0.497637938,-0.5851762,-0.025553678,-0.887207429,0.051501707,-0.080692761,-0.28448751
0.27370556,-0.984136313,-1.127458477,-0.810497315,-0.66066107,-0.396953608,-0.717007802,-1.392840982,-0.906641344,-0.799224004
0.40535578,-0.659505831,-1.373598919,-1.104741064,-0.714170584,-0.252020996,-0.59433155,-1.026604818,-1.135849928,-0.897272802
-0.306069489,0.746029679,0.270824824,0.114851978,0.648590076,-0.1053159,1.157636035,1.06144777,0.330227843,0.488868978
-0.472699537,0.256545621,-4.050501877,0.130628298,-0.407921828,-0.107606793,0.393085932,1.15988906,-3.151892839,-0.048022502
0.271741346,-0.791543713,-1.427141574,-0.455105787,-0.502214196,-0.818459302,-0.333935377,-1.385846193,-0.683577129,-0.27237751
-0.719514094,0.877803663,0.990997209,1.085529006,1.31841485,0.285914888,1.044295124,1.109641159,0.986333567,1.125152294
-0.381403058,0.775462812,1.134541376,0.81376715,0.715672721,0.290573518,0.865629121,1.005045627,1.098620045,0.670337245
-0.293664949,1.120709365,0.903553192,0.811764355,1.118477458,0.418112545,0.767469228,1.0673026,0.756526463,0.891595107
0.702565201,-0.892866773,-2.202848817,-1.242198586,-0.638880947,-0.766917621,-0.392610693,-1.603993597,-1.83629637,-1.466408944
0.058976046,-0.906744455,-1.569128603,-0.970620953,-0.936530205,-0.675425857,-0.597193664,-1.247059938,-1.222500395,-0.896045049
0.438997916,0.294078029,0.205985954,0.704503045,0.906355688,0.243081027,-0.122993256,0.323442718,0.47656551,1.152450924
-0.42842463,1.132359205,0.690537679,1.024957007,1.042187722,0.297222482,0.981290852,0.636439414,1.109294897,0.453057157
0.195482084,-0.449421323,-0.476765138,-0.298737895,-0.155129644,-0.173005592,-0.565200224,-1.00088503,-0.505761599,-0.353014438
-0.16368743,0.252434963,0.238599575,0.980928994,1.669419036,-0.09460584,0.467009937,0.728204176,0.806378675,1.227385815
-0.0749398,-0.288330577,-0.853460728,-0.573491867,-0.356912188,-0.117687059,-0.210749305,-1.085154787,-0.489401892,-0.607252346
-1.45315003,0.84013617,0.406359156,0.255838473,0.361669162,0.381428196,1.263730751,0.98802165,0.554600985,0.304282821
-0.599037223,0.735663363,0.941929932,1.390455758,1.469661698,0.090312175,0.607013039,0.921506999,1.297872375,1.354119817
-0.323057785,0.111695227,0.065129476,1.051653557,0.719880449,0.757559961,0.407360207,0.598154951,0.591206994,0.748872138
-0.412700964,0.051421404,0.081219896,0.445904478,1.269546384,0.271770279,-0.384780596,0.28925254,0.248228386,0.65419772
0.238860279,-0.02288165,0.514713767,0.797893476,1.417557833,-0.223166341,-0.089776655,0.386687665,0.471749911,0.900430687
0.237307596,0.102879538,-0.668190843,-1.350265464,-1.243452509,0.095660337,0.092153468,0.307075276,-0.664361568,-0.826053368
0.172409663,-0.800209074,-1.023232653,-0.636098726,-1.184587486,-0.267670836,-0.521032159,-0.878897636,-0.850931499,-1.304894234
0.873724523,-0.840156101,-1.389793248,-1.249332209,-1.139980739,-0.632761645,-0.739059135,-0.409005579,-1.038560906,-0.921632867
0.267744121,0.353023209,0.013447753,0.810692227,1.234395857,0.204813687,0.509721397,0.623484116,0.582611931,0.772488286
-1.264628736,0.626291763,-0.244179872,0.181309894,0.312392917,0.250213583,0.6269257,0.668104002,-0.160448895,0.598561271
0.401822686,-0.742529623,-1.084661706,-0.872803699,-0.206876703,-0.326574082,-0.683308598,-0.785685316,-1.071581414,-0.944928344
-0.117215718,-0.230245028,-0.639983342,-1.074730131,-1.523170229,0.113797445,-0.156240984,-0.545302368,-0.873576264,-1.077038406
0.006776442,0.614258392,0.199959364,0.925350726,1.319509382,-0.062386805,0.496339781,0.976176895,0.880688638,0.897176066
-1.098828227,0.954811119,0.865412434,1.249110098,1.471813364,0.74123886,1.13018091,0.894689964,1.126490387,1.205152353
-0.355496812,1.239369918,0.337859446,0.334235776,0.27538641,0.785272547,1.585428879,0.996250978,0.4110104,0.712950151
-0.46765168,0.695226868,0.914604607,1.059435605,1.063769077,0.411160026,0.882450282,1.059660349,0.840709889,1.152495373
-0.892433522,1.291277177,0.928583,1.146464841,0.909755118,0.197651171,1.820187826,1.240028758,1.211912051,0.864921622
0.385108553,-0.401111585,-0.693685024,-0.979433385,-0.455456123,-0.366457831,-0.344551933,-0.411882232,-0.797064452,-1.003930067
-0.431712174,1.611536215,1.069674777,1.833898846,1.826613777,0.954402822,1.472584529,1.544248828,1.917225726,2.04135233
-0.077478435,0.367450543,-0.141939004,0.796180247,1.053105755,-0.178419191,0.131565201,0.303523163,0.672043368,0.659451519
0.011157406,-0.130315887,-1.196488312,-0.196925648,-0.055798319,-0.071285156,-0.055877801,-0.627681507,-0.44155691,-0.190002027
0.138527007,0.548890945,0.593462351,1.018983161,0.930518051,0.597224065,-0.067343616,0.531064782,0.605235421,0.287889612
-0.221890666,0.904026343,0.87622371,0.838079075,0.769229887,0.517985583,0.688725526,1.092619112,0.906678487,0.600286698
0.141383194,-0.526670116,-0.030516553,-0.546549494,-0.006123802,-1.382916994,-0.325920819,-1.426340477,-0.03897966,0.019251187
0.386178764,-0.669552399,-0.975273594,-0.660494719,-0.499154784,-0.196392537,-0.52536257,-1.032125951,-0.741927811,-0.617615517
-1.000979849,1.254612002,0.806567054,0.805989786,0.94643492,0.581857349,1.049614948,1.296041501,1.141246227,0.660414713
-0.491489336,1.179681342,0.53955198,0.364785726,0.661921799,0.491358338,1.244290721,1.031624351,0.250501696,0.987657467
0.339803475,0.284103868,-0.393950766,0.20659653,-0.201930506,0.553571131,0.547752052,-1.02721454,0.281095683,-0.318042403
